Target,Thrust Speed Average,Total thrust force,Screw revolution,Cutter Torque,Screw Torque,Soil Pressure
1,39,19.702,6.2,5.082,0.959,221
1,54,21.23,8.9,5.067,0.986,222
1,54,20.608,9.3,5.081,0.948,222
1,54,20.073,9.3,5.12,0.912,222
1,54,19.562,9.3,5.108,0.867,221
1,53,19.424,9.3,5.14,0.835,221
1,53,19.412,9.3,5.121,0.858,219
1,53,19.141,9.4,5.146,0.898,218
1,53,19.066,9.3,5.094,0.888,218
1,50,20.035,7.4,5.112,0.937,218
1,38,19.838,6.3,5.12,0.99,220
1,52,21.497,8.7,5.144,0.987,221
1,53,21.285,8.7,5.16,0.98,221
1,52,21.198,8.7,5.163,0.953,221
1,52,21.027,9,5.179,0.896,221
1,53,20.428,9.6,5.158,0.879,220
1,52,19.556,9.6,5.185,0.882,219
1,54,19.393,9.2,5.179,0.889,218
1,51,19.32,8.6,5.225,0.907,217
1,0,0.06,0,5.166,1.028,238
1,35,18.433,5.5,5.13,0.921,238
1,53,21.344,8.6,5.114,0.836,234
1,53,21.165,8.6,5.138,0.841,232
1,53,20.937,8.6,5.11,0.894,230
1,52,20.814,8.5,5.106,0.899,230
1,52,21.236,8.5,5.086,0.867,230
1,53,21.644,8.5,5.094,0.91,228
1,53,21.765,8.5,5.085,0.913,228
1,52,21.527,8.6,5.098,0.904,228
1,53,21.108,8.6,5.073,0.908,228
1,53,20.904,8.6,5.059,0.885,228
1,39,20.178,6.3,5.069,0.988,231
1,53,21.528,8.6,5.118,0.941,231
1,52,21.606,8.6,5.153,0.901,230
1,52,21.781,8.6,5.156,0.884,229
1,54,21.805,8.6,5.152,0.875,228
1,52,21.581,8.6,5.146,0.871,228
1,53,21.481,8.6,5.149,0.88,228
1,53,21.245,8.7,5.152,0.926,228
1,52,21.153,8.6,5.153,0.902,228
1,52,21.017,8.6,5.15,0.884,227
1,39,20.729,6.8,5.051,0.977,229
1,53,21.732,8.8,5.087,0.932,229
1,53,21.451,9,5.1,0.876,228
1,53,21.052,9,5.14,0.879,227
1,53,21.032,9,5.166,0.865,226
1,52,20.598,9,5.15,0.917,226
1,52,20.317,9,5.145,0.912,225
1,51,20.189,9,5.162,0.907,225
1,51,20.271,9,5.153,0.878,224
1,51,20.176,8.7,5.171,0.877,224
1,41,20.408,6.8,5.127,0.951,226
1,53,21.189,9,5.166,0.872,226
1,53,20.985,8.9,5.186,0.884,225
1,54,20.802,9,5.184,0.914,225
1,53,20.7,9,5.18,0.908,225
1,53,20.493,9,5.184,0.897,225
1,52,20.303,9,5.184,0.883,224
1,52,20.161,9,5.165,0.88,223
1,52,19.959,9,5.175,0.858,222
1,51,19.725,9,5.189,0.873,221
1,39,19.104,6.9,5.158,0.931,223
1,53,20.203,8.9,5.184,0.912,223
1,52,20.285,9,5.207,0.921,223
1,52,20.111,9,5.222,0.893,223
1,52,20.039,9,5.247,0.881,222
1,51,20,9,5.262,0.883,221
1,53,19.923,9.1,5.252,0.875,221
1,53,19.811,9,5.239,0.879,221
1,53,19.796,8.5,5.174,0.905,221
1,45,18.806,7.2,5.195,0.896,221
1,47,21.006,7.8,5.122,0.975,223
1,53,21.285,8.5,5.153,0.949,223
1,53,21.416,8.4,5.178,0.925,223
1,52,21.638,8.5,5.191,0.936,223
1,53,21.623,8.9,5.213,0.941,224
1,52,21.342,9,5.223,0.952,223
1,52,20.76,9,5.183,0.947,224
1,51,20.448,8.9,5.171,0.919,223
1,50,20.269,9,5.183,0.876,223
1,48,19.206,8.6,5.182,0.874,222
1,43,20.001,8.4,5.129,0.874,222
1,51,20.011,9,5.157,0.815,221
1,51,20.031,8.9,5.166,0.832,219
1,52,20.224,8.8,5.173,0.886,218
1,50,20.415,8.8,5.165,0.891,218
1,50,20.533,8.7,5.173,0.911,218
1,51,20.764,8.7,5.165,0.922,219
1,53,20.956,8.8,5.158,0.914,219
1,53,21.059,8.8,5.154,0.9,219
1,44,19.875,7.8,5.144,0.909,219
1,46,20.878,8.5,5.082,0.897,221
1,50,21.053,8.7,5.129,0.874,220
1,51,21.161,8.8,5.155,0.913,220
1,51,21.191,8.8,5.155,0.94,220
1,51,21.278,8.8,5.157,0.917,220
1,51,21.249,8.8,5.172,0.894,220
1,51,21.209,8.8,5.143,0.903,220
1,50,21.296,8.8,5.149,0.903,220
1,48,18.633,6.9,5.185,0.944,220
1,0,0,0,4.995,1.086,239
1,31,15.796,4.8,5.165,0.952,239
1,52,21.718,8.6,5.142,0.835,235
1,53,21.797,8.6,5.138,0.857,231
1,53,21.952,8.6,5.124,0.906,230
1,53,21.946,8.6,5.111,0.917,230
1,52,21.996,8.7,5.124,0.878,230
1,52,22.058,8.7,5.13,0.889,229
1,53,21.886,9,5.131,0.917,229
1,53,21.341,9.3,5.135,0.897,229
1,52,20.512,9.4,5.127,0.876,229
1,51,19.982,9.4,5.121,0.836,227
1,39,19.796,6.4,5.086,0.891,224
1,54,21.078,9.4,5.106,0.882,224
1,53,20.684,9.4,5.12,0.87,224
1,53,20.452,9.3,5.14,0.799,222
1,52,21.471,7.6,5.138,0.859,220
1,53,21.851,8.7,5.129,0.868,219
1,52,21.737,8.8,5.137,0.888,219
1,52,21.337,8.8,5.138,0.886,220
1,53,20.889,8.8,5.131,0.896,220
1,53,20.936,8.8,5.143,0.868,220
1,40,20.326,6.6,5.119,0.907,220
1,53,22.085,8.8,5.143,0.945,221
1,54,21.678,8.8,5.17,0.907,221
1,54,21.42,8.8,5.187,0.894,221
1,52,21.357,8.8,5.194,0.868,221
1,53,21.21,8.8,5.199,0.886,221
1,53,21.096,8.9,5.193,0.895,221
1,52,20.789,8.8,5.176,0.896,221
1,51,20.822,8.8,5.172,0.889,221
1,51,20.882,8.8,5.221,0.887,220
1,40,19.998,6.2,5.217,0.908,220
1,52,22.784,8.4,5.185,1.022,222
1,53,22.338,8.9,5.232,0.956,222
1,53,21.866,9.2,5.248,0.899,222
1,53,21.529,9.2,5.254,0.908,221
1,53,21.234,9.1,5.262,0.923,221
1,54,21.018,9.1,5.225,0.917,221
1,53,20.744,9.2,5.196,0.9,221
1,52,20.584,9.1,5.21,0.899,221
1,52,20.453,9.2,5.216,0.862,220
1,38,19.331,7.2,5.194,0.919,219
1,53,21.149,9.1,5.192,0.914,220
1,53,20.725,9.1,5.211,0.889,220
1,53,20.598,9.1,5.21,0.885,220
1,53,20.562,9.1,5.161,0.876,219
1,53,20.292,9.1,5.204,0.922,219
1,54,20.06,9.2,5.187,0.91,218
1,52,19.941,8.9,5.175,0.892,218
1,52,19.958,8.8,5.171,0.87,217
1,52,20.066,8.8,5.178,0.874,217
1,39,19.466,6.7,5.157,0.912,217
1,55,21.219,8.8,5.139,0.893,217
1,54,21.162,8.8,5.168,0.882,217
1,53,21.118,8.9,5.187,0.886,217
1,51,20.851,9,5.199,0.92,217
1,52,20.544,9.1,5.184,0.92,218
1,51,20.261,9.1,5.189,0.891,217
1,51,20.139,9.1,5.173,0.874,217
1,51,19.983,9.1,5.173,0.869,217
1,50,19.986,9.1,5.168,0.852,216
1,37,19.356,6.9,5.123,0.878,215
1,51,21.016,8.7,5.11,0.892,216
1,51,20.976,8.9,5.158,0.888,216
1,52,20.921,9,5.174,0.916,216
1,52,20.626,9.1,5.174,0.929,216
1,51,20.56,9.1,5.176,0.901,216
1,50,20.337,9.1,5.171,0.903,216
1,52,20.223,9.1,5.177,0.887,216
1,52,19.994,9.1,5.23,0.878,216
1,52,20.013,9.1,5.21,0.859,216
1,37,19.399,6.9,5.184,0.919,216
1,52,21.055,9,5.164,0.914,217
1,52,20.836,9,5.186,0.894,217
1,52,20.65,9.1,5.232,0.907,217
1,51,20.488,9.1,5.148,0.91,217
1,51,20.291,9.1,5.154,0.863,217
1,51,20.01,9.1,5.147,0.843,216
1,50,19.857,9.1,5.164,0.867,215
1,48,20.281,7.7,5.156,0.87,215
1,47,17.865,6.5,5.184,0.93,215
1,0,5.371,0,5.461,0.945,288
1,37,19.844,5.6,5.257,0.983,292
1,50,23.585,6.2,5.211,1.119,306
1,50,24.365,7,5.231,1.121,318
1,51,23.856,9,5.283,1.032,305
1,51,23.065,9,5.27,1.04,292
1,51,23.226,8.1,5.26,1.028,288
1,51,23.53,7.4,5.297,1.062,306
1,54,23.703,7.3,5.303,1.108,319
1,55,23.55,8.4,5.3,1.063,321
1,53,23.019,9.2,5.325,0.992,308
1,41,22.165,6.5,5.278,1.057,306
1,53,24.321,8.3,5.269,1.095,321
1,54,24.333,8.6,5.285,1.083,316
1,57,24.483,8.7,5.303,1.042,312
1,55,24.465,8.9,5.357,1,316
1,55,24.238,9.5,5.337,1.002,303
1,55,24.079,8.2,5.305,1.035,299
1,53,25.032,7.9,5.312,1.107,316
1,54,25.068,8.5,5.311,1.097,316
1,54,24.95,8.8,5.258,1.044,314
1,44,22.618,9.2,5.241,0.989,313
1,50,23.449,8.3,5.202,1.007,290
1,52,24.425,8,5.269,1.017,303
1,53,24.606,7.8,5.315,1.029,308
1,53,24.789,8.6,5.316,1.054,309
1,52,24.719,8.7,5.29,1.01,317
1,54,24.272,10.1,5.3,0.971,303
1,52,24.009,8.3,5.272,0.984,293
1,51,24.521,8.5,5.276,1.026,300
1,53,24.913,7.1,5.257,1.027,306
1,52,24.849,8.1,5.22,1.049,312
1,39,22.735,7.7,5.165,1.027,311
1,52,23.733,9.4,5.255,1.017,294
1,52,24.084,8.7,5.33,1.016,297
1,52,24.506,8.3,5.374,1.064,303
1,54,24.861,7.8,5.356,1.081,314
1,54,24.718,9.7,5.356,0.993,318
1,53,23.601,11.1,5.366,0.965,297
1,52,22.678,8.7,5.285,1,288
1,52,23.683,7.9,5.309,1.005,301
1,52,24.268,8.2,5.353,1.045,309
1,53,24.252,8.4,5.319,1.07,311
1,40,21.659,8.1,5.311,0.987,311
1,51,23.065,8.5,5.331,1.027,302
1,53,23.392,8.3,5.365,1.06,310
1,55,23.662,8.6,5.352,1.091,314
1,53,23.347,8.7,5.354,1.08,317
1,53,23.001,9,5.332,1,318
1,54,22.814,9.4,5.344,0.952,312
1,53,22.672,9,5.304,0.987,299
1,45,21.88,6.2,5.296,0.991,308
1,44,23.182,6.8,5.247,0.99,311
1,52,24.121,7.6,5.265,1.025,315
1,53,23.684,9.1,5.235,0.984,319
1,56,23.293,10.5,5.278,0.949,297
1,54,23.104,9.9,5.278,0.955,290
1,50,23.775,6.9,5.189,0.982,300
1,52,24.73,7.6,5.129,1.046,313
1,52,24.829,8.2,5.142,1.074,317
1,54,24.399,11,5.168,0.99,308
1,54,23.525,11,5.145,0.992,290
1,40,21.583,7.1,5.058,1.009,296
1,51,23.323,7.9,5.023,1.06,298
1,52,24.124,8.2,5.08,1.006,311
1,54,24.267,8.8,5.133,0.985,308
1,53,24.154,8.9,5.158,1.013,303
1,53,24.268,8.8,5.166,0.978,299
1,54,24.662,7.2,5.139,0.996,308
1,54,24.471,7.8,5.11,1.017,307
1,53,24.728,9,5.094,0.977,314
1,44,22.144,9.2,5.078,0.934,302
1,48,23.501,8.5,4.995,0.992,291
1,51,24.255,7.8,5.087,1.033,303
1,54,24.703,7.6,5.088,1.043,310
1,55,24.668,8.6,5.079,0.972,312
1,55,24.055,10.2,5.127,0.954,303
1,55,23.696,8.9,5.109,0.967,293
1,53,23.913,8.3,5.033,0.993,297
1,53,23.998,7.5,5.101,1.006,305
1,50,22.548,8.3,5.13,1.022,315
1,0,4.55,0,5.478,0.875,298
1,40,18.736,6.7,5.195,0.894,309
1,53,21.853,6.8,5.035,0.867,313
1,55,21.95,9.2,5.003,1.034,299
1,51,22.473,8.6,5.002,0.999,316
1,49,22.48,8.4,5.083,0.962,308
1,50,22.813,8.2,5.094,0.975,317
1,50,22.823,8.6,5.107,0.993,314
1,49,22.485,8.1,5.107,0.995,306
1,49,22.701,7.5,5.127,0.983,308
1,50,23.165,7.9,5.115,0.942,309
1,39,21.581,6.7,5.084,0.988,312
1,50,23.193,8,5.031,1.044,311
1,50,23.713,8.1,5.121,0.967,311
1,49,24.327,8.1,5.17,0.929,307
1,49,24.317,8.1,5.202,0.962,309
1,49,24.388,8.1,5.209,0.974,309
1,50,24.358,8.2,5.202,1.022,304
1,49,24.596,8.1,5.189,0.949,304
1,50,25.05,8.1,5.217,0.953,308
1,50,25.122,8.2,5.261,0.966,306
1,49,23.933,8.2,5.284,0.974,308
1,43,24.131,7.3,5.126,1.01,313
1,49,24.589,8.2,5.213,0.994,304
1,49,24.713,8.1,5.287,1.016,308
1,51,24.644,8.1,5.303,1.026,308
1,49,24.591,8.2,5.291,1.023,304
1,48,24.654,8.2,5.298,0.996,306
1,49,24.927,8.2,5.293,1.001,305
1,48,24.896,8.2,5.278,0.994,307
1,47,24.857,8.2,5.294,0.996,306
1,48,24.863,8.2,5.279,1.013,303
1,36,23.056,6.6,5.107,1.037,312
1,47,24.531,8.3,5.172,1.026,300
1,47,24.754,8.1,5.189,1.003,300
1,47,24.941,7.8,5.215,1.007,304
1,48,25.147,7.9,5.238,1.006,307
1,48,25.081,7.9,5.189,0.992,305
1,49,24.901,8,5.197,0.998,305
1,48,24.725,8,5.174,1.019,301
1,47,24.664,8,5.176,1.028,304
1,47,24.747,8,5.18,0.995,303
1,37,22.717,7,5.13,1.021,306
1,44,24.401,6,5.091,0.997,306
1,48,24.76,8,5.101,1.005,307
1,48,24.827,8,5.217,0.984,302
1,46,24.835,8,5.24,0.98,305
1,48,24.579,8,5.241,1.014,305
1,47,24.486,8,5.267,1.026,302
1,47,24.586,8,5.238,1.006,302
1,47,24.659,8,5.247,0.99,302
1,47,24.841,8,5.238,0.997,304
1,36,22.682,6.8,5.119,1.063,313
1,49,23.89,8,5.178,1.014,304
1,47,24.192,8,5.263,0.996,304
1,48,24.362,8,5.316,1.01,305
1,48,24.163,8.1,5.339,1.031,305
1,47,24.156,8.1,5.36,1.038,301
1,47,24.162,8,5.348,1.001,306
1,48,24.254,8.1,5.315,1.005,305
1,48,24.227,8.1,5.319,1.027,306
1,49,24.149,8.1,5.299,1.017,305
1,36,21.953,7.1,5.154,1.041,310
1,49,23.259,8.1,5.163,1.007,306
1,48,23.152,8.1,5.224,1.024,308
1,48,22.954,8.1,5.272,1.03,308
1,48,22.794,8.1,5.264,1.023,307
1,48,22.705,8.1,5.255,1.003,306
1,49,22.823,8.1,5.245,0.99,303
1,48,22.95,8.1,5.22,0.984,301
1,48,23.237,8.1,5.223,1,300
1,48,23.448,8.1,5.208,0.998,298
1,37,22.754,6.1,5.106,1.023,314
1,48,23.884,8.1,5.148,1.012,302
1,48,24.19,8.1,5.193,1.006,300
1,50,24.42,7.7,5.226,0.988,303
1,49,24.664,7.7,5.277,0.978,304
1,48,24.797,7.7,5.249,0.968,305
1,48,24.803,7.6,5.193,0.975,305
1,48,25.029,7.6,5.211,0.992,301
1,48,25.187,7.7,5.187,0.996,302
1,42,20.999,6.3,5.206,0.97,305
1,0,0.388,0,5.486,0.837,303
1,34,20.584,3.8,5.262,0.908,318
1,49,23.876,7.1,5.171,0.972,309
1,50,24.282,7.3,5.174,1.013,307
1,50,24.592,7.2,5.181,1.004,311
1,50,24.917,7.2,5.227,1.018,312
1,49,25.241,7.2,5.189,1.048,320
1,50,25.118,7.5,5.213,1.022,316
1,50,24.741,7.7,5.222,1.03,310
1,49,24.756,7.5,5.194,1.016,309
1,49,24.821,8,5.185,0.974,311
1,50,24.607,8,5.178,0.939,305
1,37,22.502,6.4,5.042,0.978,306
1,44,23.294,7.9,5.086,0.927,296
1,46,24.148,5.5,5.1,0.879,305
1,46,23.563,7.9,5.14,0.937,297
1,45,23.449,7.1,5.134,0.965,292
1,48,23.925,6.7,5.117,0.959,301
1,53,24.498,7.3,5.156,0.967,313
1,52,24.734,7.6,5.181,0.993,312
1,52,24.815,7.6,5.268,0.998,315
1,53,24.693,7.9,5.28,1.016,314
1,39,22.321,7,5.145,1.038,315
1,51,23.91,8.2,5.184,0.99,304
1,50,24.151,8.2,5.225,0.992,303
1,49,24.346,8.2,5.26,1.019,305
1,50,24.407,8.2,5.254,1.029,309
1,50,24.376,8.2,5.263,1.007,308
1,49,24.26,8.2,5.257,1.008,310
1,50,24.007,8.3,5.279,1.015,311
1,48,24.309,8.3,5.291,1.027,308
1,49,24.296,8.2,5.266,1.026,309
1,38,22.371,7.1,5.04,1.051,314
1,48,23.598,8.2,5.08,1.036,302
1,50,23.962,8.2,5.118,1.013,306
1,49,24.209,8.2,5.114,0.994,308
1,50,24.214,8.2,5.176,0.99,310
1,49,24.174,8.2,5.207,0.984,307
1,48,24.17,8.2,5.21,0.994,306
1,49,24.136,8.2,5.173,1.015,304
1,49,24.104,8.2,5.164,1.002,308
1,47,24.126,8.2,5.177,0.981,308
1,38,22.16,7.2,4.95,1.034,311
1,49,23.452,8.3,4.897,1.013,307
1,48,23.84,8.3,4.958,0.986,308
1,50,23.986,8.3,4.962,0.984,311
1,49,23.979,8.3,5,1.013,312
1,48,24.071,8.3,4.994,1.026,310
1,49,23.994,8.3,4.999,1.016,305
1,48,24.068,8.2,5.012,0.991,312
1,48,24.153,8.2,5.014,0.994,309
1,49,24.282,8.2,5.014,1.006,313
1,37,22.189,6.4,4.914,1.071,323
1,49,23.735,8.3,5.019,0.998,312
1,49,23.733,8.3,5.071,0.993,313
1,49,23.765,8.3,5.099,1.02,312
1,49,23.744,8.4,5.1,1.031,308
1,49,23.735,8.3,5.132,1.022,309
1,49,23.759,8.3,5.124,0.998,309
1,48,23.862,8.3,5.117,1.024,310
1,48,23.852,8.3,5.084,1.012,311
1,50,23.628,8.3,5.034,1.01,310
1,37,21.96,7,4.929,1.043,318
1,48,22.911,8.3,4.989,1.001,311
1,50,23.075,8.3,5.033,1.006,309
1,48,23.453,8.3,5.089,1.025,308
1,49,23.484,8.3,5.055,1.009,310
1,50,23.707,8.3,5.106,1.006,310
1,50,23.787,8.3,5.099,1.005,312
1,49,23.608,8.3,5.119,1.006,313
1,50,23.393,8.3,5.121,1.022,312
1,50,23.402,8.3,5.094,1.015,310
1,37,21.746,6.7,4.964,1.055,321
1,50,22.868,8.3,4.986,1.033,310
1,50,23.244,8.3,5.08,1.01,308
1,50,23.492,8.3,5.115,0.992,309
1,49,23.694,8.4,5.121,0.988,308
1,50,23.653,8.3,5.119,0.988,309
1,51,23.723,8.3,5.075,1.002,306
1,49,23.825,8.3,5.068,1.019,304
1,49,24.022,8.3,5.031,1.001,304
1,25,12.165,8.4,5.023,0.997,307
1,0,4.325,0,5.412,0.932,306
1,36,20.144,5.1,5.203,0.985,315
1,50,23.027,8.1,5.171,1.001,303
1,51,23.378,8.1,5.168,1.018,299
1,51,23.654,8.1,5.183,1.021,306
1,49,23.922,8.1,5.182,0.991,308
1,51,23.987,8.1,5.185,1.004,312
1,50,23.891,8.2,5.198,1.004,311
1,49,23.869,8.2,5.202,1.015,305
1,51,23.83,8.3,5.184,1.014,304
1,49,23.923,8.2,5.19,0.992,305
1,49,24.034,8.3,5.173,0.988,307
1,40,22.883,6.2,5.033,1.062,321
1,50,24,8.2,5.078,1.039,313
1,51,24.376,8.2,5.137,0.995,310
1,51,24.527,8.2,5.166,0.992,312
1,51,24.41,8.2,5.205,1.027,310
1,52,24.548,8.2,5.229,1.054,311
1,52,24.549,8.3,5.229,1.038,310
1,53,24.386,8.3,5.236,1.009,313
1,52,24.425,8.2,5.186,1.026,312
1,51,24.288,8.3,5.215,1.021,310
1,40,22.428,6.4,5.06,1.074,323
1,50,23.86,8.2,5.141,1.022,313
1,48,24.03,8.2,5.197,1.004,312
1,50,23.984,8.2,5.219,1.019,310
1,49,24.057,8.3,5.206,1.039,310
1,49,24.126,8.2,5.214,1.022,309
1,50,24.225,8.3,5.182,1.002,309
1,49,24.348,8.3,5.189,1.033,310
1,48,24.255,8.3,5.212,1.029,310
1,49,24.291,8.3,5.213,1.023,306
1,37,22.389,7.5,5.044,1.035,313
1,48,23.916,8.2,5.125,1,308
1,50,24.022,8.2,5.167,1.011,308
1,49,24.157,8.3,5.195,1.015,308
1,48,24.301,8.2,5.186,1.019,310
1,49,24.218,8.2,5.163,1.014,310
1,50,24.123,8.3,5.152,1.028,313
1,49,23.921,8.3,5.194,1.021,312
1,48,23.812,8.3,5.181,1.024,310
1,49,23.878,8.3,5.178,1.028,310
1,38,22.26,6.4,5.034,1.065,325
1,47,23.41,8,5.08,1.037,312
1,49,23.646,8,5.144,1.032,312
1,49,23.729,8.1,5.159,1.034,312
1,49,23.857,8,5.172,1.013,313
1,50,24.033,8,5.16,1.014,314
1,49,23.876,8.1,5.268,1.005,314
1,49,23.797,8.1,5.274,1.024,312
1,49,24.102,8,5.284,1.034,311
1,49,24.18,8.1,5.278,1.014,314
1,38,21.926,7.2,5.077,1.069,317
1,50,23.461,8,5.15,1.046,310
1,38,21.325,6.6,5.066,1.067,318
1,48,22.954,8,5.151,1.031,306
1,49,23.384,8,5.207,1.023,304
1,49,23.59,8,5.212,1.005,309
1,48,23.841,8,5.231,0.985,309
1,49,23.891,8,5.228,0.981,313
1,49,23.888,8.1,5.231,1,310
1,49,24.037,8,5.225,1.018,306
1,38,22.114,6.8,5.031,1.049,317
1,49,23.641,8,5.109,1.02,309
1,50,23.868,8,5.158,1.034,307
1,48,23.958,8.1,5.175,1.025,310
1,49,24.081,8.1,5.184,1.007,313
1,51,24.188,8,5.226,0.998,311
1,49,24.267,8,5.195,0.992,314
1,49,24.356,8.1,5.216,1.014,310
1,49,24.439,8.1,5.248,1.036,310
1,49,24.517,8.2,5.221,1.018,310
1,41,23.246,7,5.057,1.056,320
1,50,23.947,8,5.141,1.045,309
1,50,24.28,8,5.205,1.023,312
1,50,24.31,8,5.221,1.003,314
1,51,24.46,8,5.232,1.005,316
1,50,24.368,8,5.249,1.016,315
1,51,24.369,8,5.248,1.034,313
1,50,24.488,8.1,5.237,1.044,309
1,47,23.457,7.7,5.253,1.006,319
1,0,0.336,0,5.412,0.844,295
1,35,19.819,5.4,5.134,0.916,296
1,50,23.092,7.6,5.005,1.008,293
1,50,23.225,7.3,4.988,1.053,295
1,51,23.665,7,4.948,1.037,302
1,51,23.764,7.7,4.936,1.053,309
1,49,24.131,7.7,4.996,1.058,313
1,51,24.176,7.7,4.999,1.119,313
1,51,24.053,7.7,5.007,1.09,310
1,49,23.795,7.7,5.017,1.073,305
1,50,24.123,7.7,4.989,1.038,308
1,40,22.055,7.3,4.904,1.054,308
1,49,23.002,7.8,4.883,1.09,298
1,50,23.857,7.8,4.956,1.044,306
1,51,24.238,7.8,5.017,1.005,312
1,50,24.481,7.8,5.039,1.044,307
1,49,24.94,7.8,5.035,1.069,304
1,50,25.037,7.8,5.034,1.06,304
1,50,25.134,7.8,5.032,1.04,300
1,49,25.231,7.8,5.036,1.016,310
1,50,25.473,7.8,5.059,1.024,310
1,51,25.38,7.8,5.089,1.067,310
1,39,22.286,7.4,4.908,1.019,298
1,51,23.869,7.8,4.951,1.01,296
1,49,24.402,7.7,5.017,1.049,298
1,48,24.742,7.7,5.023,1.082,305
1,49,24.817,7.7,5.012,1.089,305
1,50,24.947,7.8,4.992,1.042,313
1,48,25.046,7.8,5.01,1.043,314
1,48,25.115,7.8,5.029,1.083,309
1,48,25.207,7.8,5.045,1.066,310
1,38,22.486,7.4,4.931,1.04,299
1,47,23.389,7.8,4.877,1.032,292
1,48,24.253,7.7,4.89,1.04,298
1,48,24.556,7.8,4.838,1.058,303
1,48,24.59,7.8,4.87,1.047,309
1,49,24.774,7.8,4.92,1.027,310
1,48,24.709,7.8,4.907,1.078,304
1,48,24.791,7.8,4.936,1.067,308
1,49,24.793,7.8,4.936,1.071,308
1,49,24.701,7.8,4.91,1.051,308
1,37,21.687,7.7,4.747,1.055,303
1,48,22.905,8,4.763,1.038,290
1,48,23.372,8,4.818,1.037,293
1,48,23.741,8,4.868,1.023,302
1,50,23.775,8,4.879,1.053,299
1,50,23.835,8,4.89,1.064,298
1,49,24.001,8,4.925,1.055,299
1,49,24.059,8,4.912,1.046,299
1,49,24.179,7.9,4.906,1.009,305
1,48,24.211,7.9,4.934,1.003,307
1,39,21.509,7.6,4.77,1.053,300
1,49,22.886,7.8,4.741,0.995,301
1,49,23.397,7.8,4.811,1.009,299
1,48,23.671,7.9,4.91,1.074,299
1,50,23.798,7.9,4.944,1.074,300
1,49,23.915,7.9,4.948,1.062,300
1,49,23.815,7.9,4.91,1.031,302
1,49,23.906,7.8,4.94,1.013,308
1,49,23.891,7.9,4.906,1.055,304
1,48,23.803,7.9,4.934,1.057,301
1,38,21.353,7.9,4.792,1.044,301
1,48,22.091,8,4.735,1.034,291
1,47,22.616,8,4.84,1.036,292
1,49,22.973,8,4.874,1.053,295
1,48,23.035,8,4.87,1.031,294
1,48,23.194,8,4.885,1.01,302
1,50,23.408,8,4.925,1.019,298
1,49,23.665,8,4.95,1.056,297
1,48,23.897,8,4.972,1.051,299
1,50,24.043,8,4.955,1.045,298
1,39,22.291,7,4.801,1.056,301
1,48,23.245,8,4.826,1.034,292
1,48,23.712,6.6,4.876,1.025,297
1,49,24.727,6.3,4.92,1.014,316
1,49,24.785,7.6,4.992,1.044,312
1,50,24.264,8,4.99,1.065,304
1,50,24.622,7.9,5.005,1.056,301
1,50,24.587,8,5.008,1.055,299
1,49,24.539,8,5.003,1.014,300
1,44,22.108,6.4,5.024,1.011,302
1,0,0.345,0,2.461,0.948,284
1,6,16.619,0.6,2.492,0.915,289
1,4,29.563,0.8,4.033,0.732,287
1,3,30.368,0.7,4.868,0.856,280
1,2,29.496,0.5,5.346,0.89,271
1,3,30.109,0.4,5.454,0.881,273
1,7,30.382,0.5,6.184,0.738,263
1,4,33.204,0.1,6.433,0.815,264
1,3,30.487,0.3,5.632,0.969,269
1,6,28.266,1.5,4.969,0.933,256
1,4,31.606,0.1,5.643,1.018,267
1,3,27.669,0,5.138,1.015,267
1,4,32.961,0,5.821,0.906,259
1,5,30.859,0,6.195,0.808,237
1,3,30.719,0,5.418,1.087,258
1,3,32.928,0,5.968,1.03,256
1,4,33.466,0,6.355,1.046,260
1,4,30.601,0,6.034,1.02,266
1,3,33.527,0,5.871,0.983,264
1,3,31.681,0.2,6.269,0.959,267
1,4,30.142,0.3,5.714,0.934,271
1,2,27.476,0.2,6.023,0.903,270
1,3,34.308,0.6,6.212,0.923,271
1,2,29.774,0.8,5.144,0.892,260
1,6,24.182,1.5,5.114,0.98,241
1,5,27.336,0.6,6.707,0.862,220
1,5,30.742,0,4.86,0.904,210
1,4,29.482,0,5.325,0.953,217
1,5,34.43,0,5.025,0.965,218
1,3,28.393,0,4.47,0.939,210
1,2,27.439,0,3.634,1.005,216
1,3,32.437,0,4.098,1.014,220
1,2,27.426,0,3.371,1.089,240
1,3,28.993,0,4.93,1.064,237
1,3,33.888,0,4.72,1.108,245
1,3,25.963,0,5.356,1.131,253
1,3,34.793,0,5.127,1.191,263
1,2,31.92,0,5,1.191,266
1,3,29.228,0,5.452,1.183,269
1,3,30.75,0,5.528,1.154,267
1,3,26.971,0,5.895,1.186,277
1,2,32.739,0,5.502,1.08,265
1,1,32.872,0,4.502,1.066,247
1,2,31.913,0,4.463,1.12,251
1,1,31.51,0,4.514,1.125,252
1,2,28.354,0,4.755,1.117,249
1,3,32.035,0,5.522,1.092,246
1,5,31.509,1.7,6.04,1.119,249
1,2,32.612,1.2,5.031,1.092,245
1,4,33.075,0,4.609,1.012,231
1,1,25.723,0,3.967,0.983,221
1,6,25.864,0,3.803,1.182,259
1,4,34.951,0,4.345,1.147,256
1,3,36.887,0,4.43,1.12,256
1,3,37.29,0,5.289,1.164,263
1,3,35.777,0,5.318,1.172,263
1,3,37.134,0,5.159,1.106,253
1,2,34.39,0,4.652,1.153,258
1,4,34.274,0,5.805,1.183,267
1,3,35.411,0,5.292,1.108,255
